59,89329143BBE460BD568D6488EC4A534DD6EA590C880168871E7BE171E2660882,23,9.999E7,25,970BB29D1FA31A54F91A5F76F7E7DB01125DBD33C2FC179C4EECF4FA46582127
57,6C9C0F8C1C5EEBD23CD057869846563132069E16CC711E5AEA5E836AE76A2B8D,23,100.0,25,C68ED8D3D02859EB28D863251204F8DC12371C161E4BA3724C8A0552237B3C74
56,85F20CFDFDE8F95959ACBE1A00FC632D38D6E7625348F000DFD98C67DB7A09A7,23,3000000.0,20,6C9C0F8C1C5EEBD23CD057869846563132069E16CC711E5AEA5E836AE76A2B8D
53,6963AA30206C481C55C6FF8F936A61589DE728A16AEB728905AADF8E456B0242,23,3.988178E7,20,4E037210F4DFDF718476B41A655D4C6A90D1042D202D3C51556809C47CA8F4C9
52,B5639D01A9141B7A0E426A00D8588E8AB5B222E8A081E7C1C3595C874C0B7584,23,100000.0,25,6963AA30206C481C55C6FF8F936A61589DE728A16AEB728905AADF8E456B0242
46,AF54162A8C8126E568362F1238E7A9172003B7F3F3BEE70640C777CA511EC9A7,20,1000.0,23,14CFA2AAC5159F614375A5976D2739534B829DC13E7C908A63DB8040B5130AE5
43,331321AF5E3E9F0431C0587D59406788E2E51A8AEBEC6A61ACF90D5E210C0EAD,24,2.4E8,23,643F2DDC84CA66378D0E654A73EE3C82B1F8ECED014DB443FE3C525E953D06BF
41,B595CF4981CA7BF63BD1ECC175CC473C0DB2DF2E1C726C89647993091C4FAE45,23,1000000.0,20,85FC91F6A7F1025D3E7AE7AF23C4604FA9B0915C2425DAECC9694FEAAEDE00E5
40,7519623E02084807A68659779C47F482098CEC782E19879A939900357731C09A,23,1000000.0,20,B595CF4981CA7BF63BD1ECC175CC473C0DB2DF2E1C726C89647993091C4FAE45
36,C7668CA8DD85A21CA5AC383394CAF9D60582A1443C89BB46EB00FED49D2457C5,23,10000.0,20,A11876835F71DD4EF0D9C7E3AF7314FC83C31980A3F2A73BE52E3EDD65929755
34,3AFFFDF4757C4DFA050BBBA952CBEA8E17267F5D5880CA0BE473BCF5585304DE,23,10000.0,-1,448AAAC525538A32CDEA5D8E5BE202227E221F51075ED5AF66B4D5F8E8F509C6
33,95213F173E0BC99BB24AB3EB1894DD83B810F8F2E6DCC8FFB665CF56A9F425B2,23,200.0,20,3AFFFDF4757C4DFA050BBBA952CBEA8E17267F5D5880CA0BE473BCF5585304DE
32,6EF66DADC466EEDFCE90A0D41881437A84C8C05E626A39F8F5FF53270A0FFCC9,23,20.0,100000,95213F173E0BC99BB24AB3EB1894DD83B810F8F2E6DCC8FFB665CF56A9F425B2
30,1273FE98454D2773FC0C9F014B4ED46961FEE5098618FD948C1B1307B45874C3,24,2000000.0,23,26469928401726764D574E1725DC994C3E7DEDA85756E24035537DE2B528D3CC
29,46993448EB52AB6F4D2C3D0100D6073C6AF1F8D464616BC392C1E5CA5D30277A,0,1000.0,23,1273FE98454D2773FC0C9F014B4ED46961FEE5098618FD948C1B1307B45874C3
