264,20,Arlindo,cliente,2022/10/08 15:59:56,logou no sistema
265,20,Arlindo,cliente,2022/10/08 15:59:58,logou no sistema
266,23,Raquel Rosario,cliente,2022/10/08 16:00:09,logou no sistema
267,20,Arlindo,cliente,2022/10/08 16:00:34,logou no sistema
268,20,Arlindo,cliente,2022/10/08 16:00:36,logou no sistema
269,20,Arlindo,cliente,2022/10/08 16:00:50,logou no sistema
270,20,Arlindo,cliente,2022/10/08 16:00:51,logou no sistema
271,24,Raquel Rosario,funcionario,2022/10/08 16:01:30,logou no sistema
272,20,Arlindo,cliente,2022/10/08 16:01:33,logou no sistema
273,20,Arlindo,cliente,2022/10/08 16:01:54,logou no sistema
274,20,Arlindo,cliente,2022/10/08 16:01:57,logou no sistema
275,20,Arlindo,cliente,2022/10/08 16:02:07,logou no sistema
276,20,Arlindo,cliente,2022/10/08 16:02:09,logou no sistema
277,20,Arlindo,cliente,2022/10/08 16:02:10,logou no sistema
278,20,Arlindo,cliente,2022/10/08 16:02:40,logou no sistema
279,20,Arlindo,cliente,2022/10/08 16:02:41,logou no sistema
280,25,Maria ROsana,cliente,2022/10/08 16:07:35,logou no sistema
281,20,Arlindo,cliente,2022/10/08 16:08:14,logou no sistema
282,25,Maria ROsana,cliente,2022/10/08 16:08:21,logou no sistema
283,20,Arlindo,cliente,2022/10/08 16:08:24,logou no sistema
284,20,Arlindo,cliente,2022/10/08 16:08:24,logou no sistema
285,23,Raquel Rosario,cliente,2022/10/08 16:08:46,logou no sistema
286,23,Raquel Rosario,cliente,2022/10/08 16:08:50,logou no sistema
287,23,Raquel Rosario,cliente,2022/10/08 16:09:10,logou no sistema
288,23,Raquel Rosario,cliente,2022/10/08 16:09:36,logou no sistema
289,20,Arlindo,cliente,2022/10/08 16:09:42,logou no sistema
290,23,Raquel Rosario,cliente,2022/10/08 16:10:07,logou no sistema
291,20,Arlindo,cliente,2022/10/08 16:10:19,logou no sistema
292,20,Arlindo,cliente,2022/10/08 16:10:20,logou no sistema
293,25,Maria ROsana,cliente,2022/10/08 16:10:48,logou no sistema
294,20,Arlindo,cliente,2022/10/08 16:30:31,logou no sistema
295,20,Arlindo,cliente,2022/10/08 16:40:46,logou no sistema
296,20,Arlindo,cliente,2022/10/08 16:41:52,logou no sistema
297,20,Arlindo,cliente,2022/10/08 16:41:56,logou no sistema
298,23,Raquel Rosario,cliente,2022/10/08 16:42:14,logou no sistema
299,23,Raquel Rosario,cliente,2022/10/08 16:43:48,logou no sistema
300,23,Raquel Rosario,cliente,2022/10/08 16:45:33,logou no sistema
301,23,Raquel Rosario,cliente,2022/10/08 16:45:50,logou no sistema
302,20,Arlindo,cliente,2022/10/08 16:47:43,logou no sistema
303,25,Maria ROsana,cliente,2022/10/08 16:48:02,logou no sistema
304,25,Maria ROsana,cliente,2022/10/08 16:48:23,logou no sistema
305,25,Maria ROsana,cliente,2022/10/08 16:48:24,logou no sistema
306,25,Maria ROsana,cliente,2022/10/08 16:49:12,logou no sistema
307,25,Maria ROsana,cliente,2022/10/08 16:50:52,logou no sistema
308,20,Arlindo,cliente,2022/10/08 16:57:29,logou no sistema
309,20,Arlindo,cliente,2022/10/08 16:58:27,logou no sistema
310,23,Raquel Rosario,cliente,2022/10/08 16:58:45,logou no sistema
311,20,Arlindo,cliente,2022/10/08 17:00:27,logou no sistema
312,23,Raquel Rosario,cliente,2022/10/08 17:00:33,logou no sistema
313,23,Raquel Rosario,cliente,2022/10/08 17:01:16,logou no sistema
314,23,Raquel Rosario,cliente,2022/10/08 17:01:17,logou no sistema
315,20,Arlindo,cliente,2022/10/08 17:01:20,logou no sistema
316,23,Raquel Rosario,cliente,2022/10/08 17:01:35,logou no sistema
317,23,Raquel Rosario,cliente,2022/10/08 17:01:37,logou no sistema
318,25,Maria ROsana,cliente,2022/10/08 17:02:23,logou no sistema
319,25,Maria ROsana,cliente,2022/10/08 17:02:47,logou no sistema
320,25,Maria ROsana,cliente,2022/10/08 17:02:48,logou no sistema
321,20,Arlindo,cliente,2022/10/08 17:02:54,logou no sistema
322,23,Raquel Rosario,cliente,2022/10/08 17:03:20,logou no sistema
323,25,Maria ROsana,cliente,2022/10/08 17:03:28,logou no sistema
324,23,Raquel Rosario,cliente,2022/10/08 17:03:33,logou no sistema
325,23,Raquel Rosario,cliente,2022/10/08 17:04:06,logou no sistema
326,23,Raquel Rosario,cliente,2022/10/08 17:04:09,logou no sistema
327,25,Maria ROsana,cliente,2022/10/08 17:04:14,logou no sistema
328,25,Maria ROsana,cliente,2022/10/08 17:05:02,logou no sistema
329,25,Maria ROsana,cliente,2022/10/08 17:05:04,logou no sistema
330,23,Raquel Rosario,cliente,2022/10/08 17:05:09,logou no sistema
331,24,Raquel Rosario,funcionario,2022/10/08 17:05:37,logou no sistema
332,23,Raquel Rosario,cliente,2022/10/08 17:05:45,logou no sistema
333,23,Raquel Rosario,cliente,2022/10/08 17:05:59,logou no sistema
334,23,Raquel Rosario,cliente,2022/10/08 17:06:26,logou no sistema
335,23,Raquel Rosario,cliente,2022/10/08 17:06:29,logou no sistema
336,23,Raquel Rosario,cliente,2022/10/08 17:07:03,logou no sistema
337,23,Raquel Rosario,cliente,2022/10/08 17:07:04,logou no sistema
338,23,Raquel Rosario,cliente,2022/10/08 17:07:16,logou no sistema
339,20,Arlindo,cliente,2022/10/08 17:07:19,logou no sistema
340,24,Raquel Rosario,funcionario,2022/10/08 17:07:52,logou no sistema
341,24,Raquel Rosario,funcionario,2022/10/08 17:07:52,Criou usuario Roberto Carvalho com id: 26
342,-1,system,root,2022/10/08 17:07:52,Criando ficheiro: DATA/clientes/26.dat
343,20,Arlindo,cliente,2022/10/08 17:08:12,logou no sistema
344,20,Arlindo,cliente,2022/10/08 17:08:17,logou no sistema
345,20,Arlindo,cliente,2022/10/08 17:08:40,logou no sistema
346,20,Arlindo,cliente,2022/10/08 17:08:42,logou no sistema
347,26,Roberto Carvalho,cliente,2022/10/08 17:08:56,logou no sistema
348,26,Roberto Carvalho,cliente,2022/10/08 17:11:36,logou no sistema
349,26,Roberto Carvalho,cliente,2022/10/08 17:13:35,logou no sistema
350,26,Roberto Carvalho,cliente,2022/10/08 17:14:10,logou no sistema
351,20,Arlindo,cliente,2022/10/08 17:14:43,logou no sistema
352,26,Roberto Carvalho,cliente,2022/10/08 17:14:50,logou no sistema
353,20,Arlindo,cliente,2022/10/08 17:15:01,logou no sistema
354,26,Roberto Carvalho,cliente,2022/10/08 17:15:40,logou no sistema
355,20,Arlindo,cliente,2022/10/08 17:15:45,logou no sistema
356,20,Arlindo,cliente,2022/10/08 17:15:54,logou no sistema
357,26,Roberto Carvalho,cliente,2022/10/08 17:16:16,logou no sistema
358,26,Roberto Carvalho,cliente,2022/10/08 17:16:30,logou no sistema
359,26,Roberto Carvalho,cliente,2022/10/08 17:17:02,logou no sistema
360,26,Roberto Carvalho,cliente,2022/10/08 17:17:14,logou no sistema
361,26,Roberto Carvalho,cliente,2022/10/08 17:17:16,logou no sistema
362,26,Roberto Carvalho,cliente,2022/10/08 17:18:13,logou no sistema
363,26,Roberto Carvalho,cliente,2022/10/08 17:18:16,logou no sistema
364,26,Roberto Carvalho,cliente,2022/10/08 17:19:13,logou no sistema
365,26,Roberto Carvalho,cliente,2022/10/08 17:19:17,logou no sistema
366,20,Arlindo,cliente,2022/10/08 17:19:30,logou no sistema
367,20,Arlindo,cliente,2022/10/08 17:19:34,logou no sistema
368,26,Roberto Carvalho,cliente,2022/10/08 17:19:42,logou no sistema
